Datetime,Nuclear,Gas,Hydro,Wind,Solar,Biofuel,Other
2025-02-02 14:00:00,8731.0,5853.0,4334.0,865.0,58.0,30.0,0.0
2025-02-02 15:00:00,8736.0,5944.0,4421.0,689.0,34.0,30.0,0.0
2025-02-02 16:00:00,8737.0,0.0,4925.0,491.0,7.0,30.0,0.0
2025-02-02 17:00:00,8739.0,0.0,5336.0,407.0,0.0,30.0,0.0
2025-02-02 18:00:00,8741.0,0.0,5197.0,446.0,0.0,30.0,0.0
2025-02-02 19:00:00,8741.0,0.0,4949.0,583.0,0.0,30.0,0.0
2025-02-02 20:00:00,8729.0,0.0,4399.0,701.0,0.0,30.0,0.0
2025-02-02 21:00:00,8731.0,0.0,3673.0,810.0,0.0,30.0,0.0
2025-02-02 22:00:00,8734.0,0.0,3255.0,846.0,0.0,30.0,0.0
2025-02-02 23:00:00,8738.0,5772.0,3170.0,886.0,0.0,24.0,0.0
2025-02-03 00:00:00,8730.0,5979.0,3204.0,841.0,0.0,18.0,0.0
2025-02-03 01:00:00,8728.0,5856.0,3255.0,930.0,0.0,18.0,0.0
2025-02-03 02:00:00,8731.0,5512.0,3363.0,1117.0,0.0,18.0,0.0
2025-02-03 03:00:00,8734.0,5355.0,3369.0,1210.0,0.0,18.0,0.0
2025-02-03 04:00:00,8734.0,5184.0,3548.0,1329.0,0.0,18.0,0.0
2025-02-03 05:00:00,8735.0,5551.0,3903.0,989.0,0.0,18.0,0.0
2025-02-03 06:00:00,8737.0,6011.0,4742.0,834.0,0.0,21.0,0.0
2025-02-03 07:00:00,8737.0,6470.0,5079.0,841.0,0.0,23.0,0.0
2025-02-03 08:00:00,8737.0,5961.0,5156.0,1036.0,3.0,23.0,0.0
2025-02-03 09:00:00,8736.0,6281.0,5062.0,1288.0,14.0,25.0,0.0
2025-02-03 10:00:00,8735.0,6263.0,5055.0,1250.0,27.0,26.0,0.0
2025-02-03 11:00:00,8733.0,6859.0,5268.0,1006.0,30.0,26.0,0.0
2025-02-03 12:00:00,8734.0,6193.0,4757.0,1257.0,39.0,26.0,0.0
2025-02-03 13:00:00,8734.0,0.0,4644.0,1216.0,54.0,26.0,0.0
2025-02-03 14:00:00,8734.0,0.0,5221.0,1043.0,50.0,26.0,0.0
2025-02-03 15:00:00,8733.0,5657.0,5265.0,1113.0,26.0,23.0,0.0
2025-02-03 16:00:00,8733.0,5642.0,5400.0,1348.0,4.0,20.0,0.0
2025-02-03 17:00:00,8733.0,4890.0,5496.0,1592.0,0.0,25.0,0.0
2025-02-03 18:00:00,8734.0,4518.0,5453.0,2007.0,0.0,28.0,0.0
2025-02-03 19:00:00,8731.0,4627.0,5124.0,2006.0,0.0,28.0,0.0
2025-02-03 20:00:00,8731.0,5169.0,4697.0,1755.0,0.0,28.0,0.0
2025-02-03 21:00:00,8723.0,5680.0,4303.0,1547.0,0.0,28.0,0.0
2025-02-03 22:00:00,8723.0,5657.0,3771.0,1609.0,0.0,28.0,0.0
2025-02-03 23:00:00,8725.0,0.0,3649.0,1596.0,0.0,22.0,0.0
2025-02-04 00:00:00,8728.0,0.0,3630.0,2129.0,0.0,16.0,0.0
2025-02-04 01:00:00,8726.0,0.0,3629.0,2336.0,0.0,16.0,0.0
2025-02-04 02:00:00,8724.0,0.0,3530.0,2130.0,0.0,16.0,0.0
2025-02-04 03:00:00,8727.0,0.0,3489.0,1983.0,0.0,16.0,0.0
2025-02-04 04:00:00,8729.0,0.0,3611.0,1744.0,0.0,16.0,0.0
2025-02-04 05:00:00,8653.0,0.0,3757.0,1797.0,0.0,16.0,0.0
2025-02-04 06:00:00,8654.0,0.0,4281.0,2381.0,0.0,22.0,0.0
2025-02-04 07:00:00,8654.0,0.0,4948.0,2349.0,3.0,27.0,0.0
2025-02-04 08:00:00,8649.0,0.0,4941.0,2391.0,35.0,27.0,0.0
2025-02-04 09:00:00,8652.0,0.0,4854.0,2780.0,60.0,27.0,0.0
2025-02-04 10:00:00,8654.0,0.0,4765.0,3096.0,84.0,27.0,0.0
2025-02-04 11:00:00,8654.0,0.0,4445.0,3024.0,149.0,27.0,0.0
2025-02-04 12:00:00,8655.0,0.0,4288.0,2914.0,119.0,27.0,0.0
2025-02-04 13:00:00,8651.0,0.0,4185.0,2803.0,88.0,27.0,0.0
2025-02-04 14:00:00,8648.0,0.0,4531.0,2603.0,81.0,27.0,0.0
2025-02-04 15:00:00,8647.0,0.0,4919.0,2214.0,88.0,22.0,0.0
2025-02-04 16:00:00,8653.0,0.0,5272.0,1847.0,32.0,24.0,0.0
2025-02-04 17:00:00,8656.0,0.0,5559.0,1724.0,0.0,27.0,0.0
2025-02-04 18:00:00,8658.0,0.0,5563.0,1774.0,0.0,27.0,0.0
2025-02-04 19:00:00,8659.0,0.0,5559.0,1500.0,0.0,28.0,0.0
2025-02-04 20:00:00,8656.0,5747.0,5156.0,1238.0,0.0,28.0,0.0
2025-02-04 21:00:00,8658.0,5873.0,5004.0,947.0,0.0,28.0,0.0
2025-02-04 22:00:00,8657.0,5973.0,4568.0,824.0,0.0,28.0,0.0
2025-02-04 23:00:00,8660.0,6277.0,3994.0,734.0,0.0,19.0,0.0
2025-02-05 00:00:00,8663.0,6386.0,3440.0,656.0,0.0,16.0,0.0
2025-02-05 01:00:00,8663.0,5976.0,3352.0,556.0,0.0,16.0,0.0
2025-02-05 02:00:00,8667.0,5938.0,3331.0,477.0,0.0,16.0,0.0
2025-02-05 03:00:00,8665.0,5855.0,3381.0,510.0,0.0,16.0,0.0
2025-02-05 04:00:00,8664.0,5875.0,3550.0,463.0,0.0,16.0,0.0
2025-02-05 05:00:00,8658.0,5817.0,3846.0,418.0,0.0,28.0,0.0
2025-02-05 06:00:00,8666.0,5522.0,4825.0,328.0,0.0,77.0,0.0
2025-02-05 07:00:00,8664.0,6088.0,5305.0,248.0,0.0,108.0,0.0
2025-02-05 08:00:00,8662.0,6221.0,5309.0,164.0,27.0,102.0,0.0
2025-02-05 09:00:00,8662.0,6054.0,5229.0,98.0,72.0,75.0,0.0
2025-02-05 10:00:00,8658.0,6473.0,5236.0,89.0,126.0,92.0,0.0
2025-02-05 11:00:00,8661.0,6754.0,4887.0,52.0,150.0,92.0,0.0
2025-02-05 12:00:00,8662.0,6847.0,4714.0,77.0,138.0,88.0,0.0
2025-02-05 13:00:00,8660.0,6856.0,4630.0,154.0,136.0,87.0,0.0
2025-02-05 14:00:00,8663.0,6623.0,4647.0,183.0,128.0,86.0,0.0
2025-02-05 15:00:00,8664.0,6222.0,4707.0,220.0,92.0,87.0,0.0
2025-02-05 16:00:00,8659.0,6217.0,5156.0,398.0,40.0,87.0,0.0
2025-02-05 17:00:00,8657.0,6272.0,5513.0,480.0,1.0,89.0,0.0
2025-02-05 18:00:00,8659.0,6535.0,5427.0,926.0,0.0,94.0,0.0
2025-02-05 19:00:00,8661.0,6110.0,5461.0,1360.0,0.0,86.0,0.0
2025-02-05 20:00:00,8657.0,6037.0,5102.0,1696.0,0.0,99.0,0.0
2025-02-05 21:00:00,8653.0,5776.0,4842.0,2105.0,0.0,94.0,0.0
2025-02-05 22:00:00,8653.0,0.0,4495.0,2520.0,0.0,76.0,0.0
2025-02-05 23:00:00,8655.0,0.0,3832.0,2643.0,0.0,70.0,0.0
2025-02-06 00:00:00,8653.0,0.0,3812.0,2540.0,0.0,24.0,0.0
2025-02-06 01:00:00,8651.0,0.0,3490.0,2624.0,0.0,17.0,0.0
2025-02-06 02:00:00,8653.0,0.0,3607.0,2250.0,0.0,17.0,0.0
2025-02-06 03:00:00,8660.0,0.0,3630.0,1779.0,0.0,17.0,0.0
2025-02-06 04:00:00,8655.0,0.0,3815.0,1339.0,0.0,17.0,0.0
2025-02-06 05:00:00,8650.0,0.0,3880.0,1250.0,0.0,25.0,0.0
2025-02-06 06:00:00,8650.0,0.0,4516.0,983.0,0.0,64.0,0.0
2025-02-06 07:00:00,8649.0,6374.0,4954.0,626.0,0.0,80.0,0.0
2025-02-06 08:00:00,8651.0,6462.0,4966.0,432.0,3.0,86.0,0.0
2025-02-06 09:00:00,8644.0,6708.0,5157.0,401.0,11.0,125.0,0.0
2025-02-06 10:00:00,8637.0,6662.0,5438.0,604.0,21.0,159.0,0.0
2025-02-06 11:00:00,8640.0,6089.0,5269.0,1029.0,27.0,184.0,0.0
2025-02-06 12:00:00,8643.0,0.0,4740.0,1716.0,46.0,154.0,0.0
2025-02-06 13:00:00,8644.0,0.0,4789.0,2168.0,28.0,100.0,0.0
2025-02-06 14:00:00,8650.0,0.0,4723.0,2359.0,21.0,86.0,0.0
2025-02-06 15:00:00,8655.0,0.0,4686.0,2922.0,11.0,82.0,0.0
2025-02-06 16:00:00,8647.0,4713.0,4852.0,3699.0,7.0,81.0,0.0
2025-02-06 17:00:00,8641.0,0.0,5006.0,4050.0,0.0,76.0,0.0
2025-02-06 18:00:00,8644.0,0.0,4882.0,4158.0,0.0,77.0,0.0
2025-02-06 19:00:00,8647.0,0.0,4511.0,4269.0,0.0,81.0,0.0
2025-02-06 20:00:00,8642.0,4394.0,4356.0,4239.0,0.0,39.0,0.0
2025-02-06 21:00:00,8644.0,4686.0,4150.0,3893.0,0.0,27.0,0.0
2025-02-06 22:00:00,8643.0,4153.0,3601.0,4175.0,0.0,27.0,0.0
2025-02-06 23:00:00,8636.0,3264.0,3627.0,4283.0,0.0,20.0,0.0
2025-02-07 00:00:00,8636.0,2751.0,3793.0,4295.0,0.0,17.0,0.0
2025-02-07 01:00:00,8634.0,2545.0,3699.0,4276.0,0.0,17.0,0.0
2025-02-07 02:00:00,8630.0,2495.0,3585.0,4288.0,0.0,17.0,0.0
2025-02-07 03:00:00,8630.0,2729.0,3341.0,4324.0,0.0,17.0,0.0
2025-02-07 04:00:00,8626.0,3183.0,3349.0,4229.0,0.0,17.0,0.0
2025-02-07 05:00:00,8630.0,3631.0,3323.0,4110.0,0.0,16.0,0.0
2025-02-07 06:00:00,8631.0,4152.0,4209.0,3982.0,0.0,22.0,0.0
2025-02-07 07:00:00,8628.0,5400.0,4370.0,3556.0,2.0,27.0,0.0
2025-02-07 08:00:00,8629.0,5666.0,4708.0,3225.0,50.0,26.0,0.0
2025-02-07 09:00:00,8630.0,4576.0,4726.0,3362.0,122.0,26.0,0.0
2025-02-07 10:00:00,8625.0,4552.0,4758.0,3318.0,183.0,26.0,0.0
2025-02-07 11:00:00,8627.0,4631.0,4382.0,3043.0,212.0,26.0,0.0
2025-02-07 12:00:00,8629.0,4657.0,4312.0,2758.0,199.0,26.0,0.0
2025-02-07 13:00:00,8629.0,4764.0,4319.0,2506.0,201.0,26.0,0.0
2025-02-07 14:00:00,8627.0,4503.0,4721.0,2353.0,174.0,26.0,0.0
2025-02-07 15:00:00,8631.0,4536.0,4885.0,2130.0,142.0,26.0,0.0
2025-02-07 16:00:00,8640.0,5224.0,5346.0,1673.0,63.0,26.0,0.0
2025-02-07 17:00:00,8639.0,6009.0,5509.0,1405.0,8.0,26.0,0.0
2025-02-07 18:00:00,8638.0,6228.0,5352.0,1216.0,0.0,26.0,0.0
2025-02-07 19:00:00,8638.0,6111.0,5342.0,1270.0,0.0,26.0,0.0
2025-02-07 20:00:00,8639.0,5966.0,4919.0,1471.0,0.0,26.0,0.0
2025-02-07 21:00:00,8636.0,5634.0,4603.0,1471.0,0.0,26.0,0.0
2025-02-07 22:00:00,8635.0,5708.0,4078.0,1436.0,0.0,26.0,0.0
2025-02-07 23:00:00,8637.0,6086.0,3796.0,1200.0,0.0,19.0,0.0
2025-02-08 00:00:00,8639.0,5591.0,3447.0,834.0,0.0,16.0,0.0
2025-02-08 01:00:00,8632.0,5356.0,3411.0,558.0,0.0,16.0,0.0
2025-02-08 02:00:00,8641.0,5107.0,3275.0,423.0,0.0,16.0,0.0
2025-02-08 03:00:00,8643.0,5075.0,3244.0,372.0,0.0,16.0,0.0
2025-02-08 04:00:00,8644.0,5105.0,3216.0,392.0,0.0,16.0,0.0
2025-02-08 05:00:00,8646.0,5155.0,3405.0,362.0,0.0,16.0,0.0
2025-02-08 06:00:00,8648.0,5162.0,4013.0,354.0,0.0,22.0,0.0
2025-02-08 07:00:00,8639.0,5282.0,4458.0,356.0,0.0,28.0,0.0
2025-02-08 08:00:00,8643.0,5364.0,4529.0,637.0,14.0,28.0,0.0
2025-02-08 09:00:00,8634.0,4741.0,4380.0,1196.0,34.0,28.0,0.0
2025-02-08 10:00:00,8639.0,4741.0,4388.0,1541.0,57.0,28.0,0.0
2025-02-08 11:00:00,8646.0,5242.0,4462.0,1518.0,70.0,28.0,0.0
2025-02-08 12:00:00,8646.0,6372.0,4481.0,1031.0,78.0,29.0,0.0
2025-02-08 13:00:00,8649.0,6677.0,4418.0,949.0,67.0,29.0,0.0
2025-02-08 14:00:00,8650.0,6052.0,4455.0,972.0,52.0,38.0,0.0
2025-02-08 15:00:00,8646.0,0.0,4367.0,1154.0,28.0,66.0,0.0
2025-02-08 16:00:00,8643.0,0.0,4543.0,1342.0,9.0,81.0,0.0
2025-02-08 17:00:00,8644.0,0.0,4697.0,1505.0,0.0,81.0,0.0
2025-02-08 18:00:00,8647.0,0.0,4558.0,1681.0,0.0,81.0,0.0
2025-02-08 19:00:00,8649.0,0.0,4468.0,1399.0,0.0,81.0,0.0
2025-02-08 20:00:00,8649.0,0.0,4057.0,875.0,0.0,46.0,0.0
2025-02-08 21:00:00,8628.0,0.0,3645.0,650.0,0.0,28.0,0.0
2025-02-08 22:00:00,8647.0,0.0,3411.0,613.0,0.0,28.0,0.0
2025-02-08 23:00:00,8645.0,0.0,3418.0,535.0,0.0,19.0,0.0
2025-02-09 00:00:00,8640.0,0.0,3355.0,574.0,0.0,17.0,0.0
2025-02-09 01:00:00,8642.0,0.0,3470.0,496.0,0.0,17.0,0.0
2025-02-09 02:00:00,8645.0,0.0,3467.0,449.0,0.0,17.0,0.0
2025-02-09 03:00:00,8644.0,0.0,3397.0,658.0,0.0,17.0,0.0
2025-02-09 04:00:00,8659.0,0.0,3234.0,1039.0,0.0,17.0,0.0
2025-02-09 05:00:00,8665.0,0.0,3311.0,1442.0,0.0,17.0,0.0
2025-02-09 06:00:00,8665.0,0.0,3898.0,1652.0,0.0,23.0,0.0
2025-02-09 07:00:00,8666.0,0.0,4467.0,1637.0,0.0,28.0,0.0
2025-02-09 08:00:00,8668.0,0.0,4786.0,1389.0,2.0,28.0,0.0
2025-02-09 09:00:00,8666.0,0.0,4488.0,1465.0,8.0,28.0,0.0
2025-02-09 10:00:00,8666.0,0.0,4034.0,1664.0,21.0,28.0,0.0
2025-02-09 11:00:00,8659.0,0.0,3661.0,1946.0,34.0,29.0,0.0
2025-02-09 12:00:00,8656.0,0.0,3854.0,2006.0,37.0,28.0,0.0
2025-02-09 13:00:00,8654.0,0.0,3733.0,1887.0,36.0,28.0,0.0
2025-02-09 14:00:00,8667.0,0.0,3578.0,2055.0,51.0,29.0,0.0
2025-02-09 15:00:00,8695.0,0.0,4096.0,2187.0,34.0,29.0,0.0
2025-02-09 16:00:00,8694.0,0.0,4648.0,2006.0,11.0,29.0,0.0
2025-02-09 17:00:00,8698.0,0.0,4963.0,1739.0,0.0,29.0,0.0
2025-02-09 18:00:00,8700.0,0.0,4808.0,1570.0,0.0,29.0,0.0
2025-02-09 19:00:00,8698.0,0.0,4656.0,1552.0,0.0,28.0,0.0
2025-02-09 20:00:00,8696.0,0.0,4380.0,1412.0,0.0,29.0,0.0
2025-02-09 21:00:00,8697.0,0.0,4017.0,1345.0,0.0,29.0,0.0
2025-02-09 22:00:00,8695.0,0.0,3528.0,1317.0,0.0,28.0,0.0
2025-02-09 23:00:00,8692.0,0.0,3273.0,1408.0,0.0,20.0,0.0
2025-02-10 00:00:00,8690.0,0.0,3350.0,1332.0,0.0,17.0,0.0
2025-02-10 01:00:00,8705.0,0.0,3334.0,1427.0,0.0,17.0,0.0
2025-02-10 02:00:00,8711.0,0.0,3311.0,1116.0,0.0,16.0,0.0
2025-02-10 03:00:00,8711.0,0.0,3324.0,762.0,0.0,16.0,0.0
2025-02-10 04:00:00,8714.0,0.0,3291.0,661.0,0.0,16.0,0.0
2025-02-10 05:00:00,8738.0,0.0,3845.0,619.0,0.0,16.0,0.0
2025-02-10 06:00:00,8739.0,0.0,4494.0,667.0,0.0,24.0,0.0
2025-02-10 07:00:00,8735.0,0.0,4959.0,663.0,0.0,27.0,0.0
2025-02-10 08:00:00,8739.0,5861.0,5010.0,697.0,17.0,27.0,0.0
2025-02-10 09:00:00,8739.0,5785.0,4946.0,769.0,51.0,27.0,0.0
2025-02-10 10:00:00,8734.0,0.0,4478.0,910.0,88.0,27.0,0.0
2025-02-10 11:00:00,8733.0,0.0,4258.0,1066.0,126.0,27.0,0.0
2025-02-10 12:00:00,8735.0,0.0,3814.0,1466.0,133.0,27.0,0.0
2025-02-10 13:00:00,8735.0,0.0,3833.0,1804.0,111.0,28.0,0.0
2025-02-10 14:00:00,8732.0,0.0,3933.0,1864.0,102.0,28.0,0.0
2025-02-10 15:00:00,8729.0,0.0,4181.0,1758.0,75.0,28.0,0.0
2025-02-10 16:00:00,8727.0,5615.0,4663.0,1437.0,30.0,28.0,0.0
2025-02-10 17:00:00,8728.0,5567.0,5043.0,1314.0,3.0,27.0,0.0
2025-02-10 18:00:00,8727.0,5801.0,5117.0,1308.0,0.0,21.0,0.0
2025-02-10 19:00:00,8729.0,5315.0,5104.0,1457.0,0.0,23.0,0.0
2025-02-10 20:00:00,8727.0,5282.0,4959.0,1592.0,0.0,26.0,0.0
2025-02-10 21:00:00,8741.0,0.0,4342.0,2027.0,0.0,26.0,0.0
2025-02-10 22:00:00,8739.0,0.0,3787.0,2120.0,0.0,27.0,0.0
2025-02-10 23:00:00,8739.0,0.0,3613.0,2063.0,0.0,22.0,0.0
2025-02-11 00:00:00,8735.0,3842.0,3563.0,1912.0,0.0,17.0,0.0
2025-02-11 01:00:00,8741.0,3769.0,3344.0,1893.0,0.0,16.0,0.0
2025-02-11 02:00:00,8740.0,3902.0,3347.0,1838.0,0.0,17.0,0.0
2025-02-11 03:00:00,8740.0,4254.0,3408.0,1693.0,0.0,17.0,0.0
2025-02-11 04:00:00,8739.0,4673.0,3589.0,1565.0,0.0,17.0,0.0
2025-02-11 05:00:00,8735.0,5175.0,3660.0,1488.0,0.0,17.0,0.0
2025-02-11 06:00:00,8739.0,5813.0,4306.0,1152.0,0.0,35.0,0.0
2025-02-11 07:00:00,8742.0,6332.0,4779.0,886.0,1.0,70.0,0.0
2025-02-11 08:00:00,8743.0,6085.0,4999.0,627.0,18.0,84.0,0.0
2025-02-11 09:00:00,8742.0,5748.0,5000.0,497.0,50.0,78.0,0.0
2025-02-11 10:00:00,8761.0,5486.0,4825.0,410.0,108.0,78.0,0.0
2025-02-11 11:00:00,8768.0,5274.0,4647.0,426.0,166.0,79.0,0.0
2025-02-11 12:00:00,8768.0,4672.0,4572.0,393.0,205.0,79.0,0.0
2025-02-11 13:00:00,8765.0,4638.0,4433.0,282.0,173.0,67.0,0.0
2025-02-11 14:00:00,8764.0,4887.0,4356.0,253.0,160.0,51.0,0.0
2025-02-11 15:00:00,8748.0,5006.0,4480.0,243.0,95.0,51.0,0.0
2025-02-11 16:00:00,8736.0,5575.0,4821.0,240.0,49.0,51.0,0.0
2025-02-11 17:00:00,8722.0,6213.0,5034.0,257.0,9.0,51.0,0.0
2025-02-11 18:00:00,8718.0,6310.0,5133.0,376.0,0.0,51.0,0.0
2025-02-11 19:00:00,8716.0,6386.0,5123.0,602.0,0.0,52.0,0.0
2025-02-11 20:00:00,8710.0,6380.0,4692.0,943.0,0.0,52.0,0.0
2025-02-11 21:00:00,8718.0,5993.0,4384.0,1211.0,0.0,12.0,0.0
2025-02-11 22:00:00,8726.0,0.0,4090.0,1184.0,0.0,0.0,0.0
2025-02-11 23:00:00,8721.0,0.0,3913.0,1319.0,0.0,0.0,0.0
2025-02-12 00:00:00,8725.0,0.0,3691.0,1440.0,0.0,0.0,0.0
2025-02-12 01:00:00,8726.0,0.0,3560.0,1392.0,0.0,0.0,0.0
2025-02-12 02:00:00,8728.0,0.0,3457.0,1297.0,0.0,5.0,0.0
2025-02-12 03:00:00,8723.0,0.0,3301.0,1368.0,0.0,15.0,0.0
2025-02-12 04:00:00,8713.0,5237.0,3640.0,1707.0,0.0,16.0,0.0
2025-02-12 05:00:00,8714.0,5387.0,3838.0,1752.0,0.0,24.0,0.0
2025-02-12 06:00:00,8715.0,5731.0,4388.0,1827.0,0.0,58.0,0.0
2025-02-12 07:00:00,8713.0,6035.0,4611.0,2136.0,2.0,51.0,0.0
2025-02-12 08:00:00,8716.0,5103.0,4870.0,2563.0,32.0,53.0,0.0
2025-02-12 09:00:00,8722.0,4857.0,4881.0,2633.0,84.0,54.0,0.0
2025-02-12 10:00:00,8716.0,4973.0,4618.0,2720.0,133.0,54.0,0.0
2025-02-12 11:00:00,8714.0,0.0,4624.0,2746.0,191.0,54.0,0.0
2025-02-12 12:00:00,8714.0,5705.0,4411.0,2769.0,151.0,54.0,0.0
2025-02-12 13:00:00,8717.0,5854.0,4134.0,2942.0,119.0,54.0,0.0
2025-02-12 14:00:00,8708.0,6382.0,3988.0,3187.0,66.0,54.0,0.0
2025-02-12 15:00:00,8704.0,5992.0,4246.0,3392.0,41.0,54.0,0.0
2025-02-12 16:00:00,8711.0,6345.0,4828.0,3238.0,18.0,54.0,0.0
2025-02-12 17:00:00,8707.0,6849.0,5184.0,3187.0,0.0,70.0,0.0
2025-02-12 18:00:00,8704.0,6471.0,4958.0,3152.0,0.0,54.0,0.0
2025-02-12 19:00:00,8701.0,0.0,5030.0,2796.0,0.0,53.0,0.0
2025-02-12 20:00:00,8701.0,0.0,4776.0,2222.0,0.0,13.0,0.0
2025-02-12 21:00:00,8688.0,6515.0,4175.0,1930.0,0.0,11.0,0.0
2025-02-12 22:00:00,8700.0,5963.0,3796.0,1798.0,0.0,16.0,0.0
2025-02-12 23:00:00,8701.0,5603.0,3832.0,1723.0,0.0,16.0,0.0
2025-02-13 00:00:00,8705.0,5182.0,4037.0,1439.0,0.0,16.0,0.0
2025-02-13 01:00:00,8702.0,4980.0,4060.0,1055.0,0.0,16.0,0.0
2025-02-13 02:00:00,8710.0,5120.0,4130.0,824.0,0.0,16.0,0.0
2025-02-13 03:00:00,8775.0,5228.0,3937.0,669.0,0.0,16.0,0.0
2025-02-13 04:00:00,8776.0,5336.0,3913.0,588.0,0.0,16.0,0.0
2025-02-13 05:00:00,8780.0,0.0,4035.0,691.0,0.0,24.0,0.0
2025-02-13 06:00:00,8777.0,0.0,4518.0,1001.0,0.0,67.0,0.0
2025-02-13 07:00:00,8775.0,0.0,4948.0,1268.0,0.0,83.0,0.0
2025-02-13 08:00:00,8776.0,0.0,5103.0,1476.0,7.0,83.0,0.0
2025-02-13 09:00:00,8776.0,0.0,4996.0,1990.0,19.0,82.0,0.0
2025-02-13 10:00:00,8776.0,0.0,4750.0,2357.0,31.0,82.0,0.0
2025-02-13 11:00:00,8775.0,5339.0,4604.0,2545.0,50.0,82.0,0.0
2025-02-13 12:00:00,8759.0,5670.0,4249.0,2561.0,70.0,83.0,0.0
2025-02-13 13:00:00,8632.0,5329.0,4232.0,2718.0,73.0,83.0,0.0
2025-02-13 14:00:00,8561.0,5302.0,4257.0,2808.0,94.0,82.0,0.0
2025-02-13 15:00:00,8575.0,5589.0,4391.0,2898.0,70.0,82.0,0.0
2025-02-13 16:00:00,8583.0,5942.0,4763.0,2826.0,37.0,82.0,0.0
2025-02-13 17:00:00,8591.0,5659.0,5133.0,2995.0,7.0,82.0,0.0
2025-02-13 18:00:00,8539.0,5290.0,5214.0,3147.0,0.0,41.0,0.0
2025-02-13 19:00:00,8275.0,0.0,5123.0,3202.0,0.0,27.0,0.0
2025-02-13 20:00:00,7908.0,0.0,4559.0,3231.0,0.0,27.0,0.0
2025-02-13 21:00:00,7892.0,5124.0,4243.0,3341.0,0.0,27.0,0.0
2025-02-13 22:00:00,7909.0,4725.0,4106.0,3315.0,0.0,28.0,0.0
2025-02-13 23:00:00,7889.0,4368.0,4076.0,3344.0,0.0,21.0,0.0
2025-02-14 00:00:00,7892.0,3812.0,4170.0,3383.0,0.0,16.0,0.0
2025-02-14 01:00:00,7891.0,4012.0,4074.0,3158.0,0.0,16.0,0.0
2025-02-14 02:00:00,7892.0,4494.0,4103.0,2913.0,0.0,16.0,0.0
2025-02-14 03:00:00,7889.0,4596.0,4097.0,2704.0,0.0,16.0,0.0
2025-02-14 04:00:00,7888.0,4691.0,4173.0,2531.0,0.0,16.0,0.0
2025-02-14 05:00:00,7888.0,5424.0,4122.0,2306.0,0.0,16.0,0.0
2025-02-14 06:00:00,7893.0,0.0,4334.0,2252.0,0.0,20.0,0.0
2025-02-14 07:00:00,7889.0,0.0,4673.0,2242.0,4.0,47.0,0.0
2025-02-14 08:00:00,7883.0,0.0,4840.0,2166.0,40.0,84.0,0.0
2025-02-14 09:00:00,7885.0,0.0,4903.0,1641.0,70.0,81.0,0.0
2025-02-14 10:00:00,7886.0,6814.0,4639.0,1200.0,149.0,81.0,0.0
2025-02-14 11:00:00,7885.0,6831.0,4369.0,1181.0,176.0,82.0,0.0
2025-02-14 12:00:00,7883.0,6644.0,4248.0,1173.0,184.0,0.0,0.0
2025-02-14 13:00:00,7884.0,6507.0,4293.0,1089.0,186.0,0.0,0.0
2025-02-14 14:00:00,7884.0,6388.0,4437.0,790.0,101.0,0.0,0.0
2025-02-14 15:00:00,7882.0,6314.0,4551.0,606.0,69.0,0.0,0.0
2025-02-14 16:00:00,7879.0,6191.0,4898.0,489.0,29.0,0.0,0.0
2025-02-14 17:00:00,7878.0,6052.0,4999.0,543.0,2.0,0.0,0.0
2025-02-14 18:00:00,7892.0,5929.0,4953.0,685.0,0.0,35.0,0.0
2025-02-14 19:00:00,7888.0,5517.0,5461.0,930.0,0.0,15.0,0.0
2025-02-14 20:00:00,7885.0,5295.0,5416.0,1051.0,0.0,15.0,0.0
2025-02-14 21:00:00,7876.0,5392.0,5046.0,1249.0,0.0,15.0,0.0
2025-02-14 22:00:00,7897.0,5295.0,4589.0,1111.0,0.0,0.0,0.0
2025-02-14 23:00:00,7905.0,5605.0,4179.0,954.0,0.0,0.0,0.0
2025-02-15 00:00:00,7904.0,5548.0,3928.0,1012.0,0.0,0.0,0.0
2025-02-15 01:00:00,7907.0,5607.0,3713.0,1010.0,0.0,0.0,0.0
2025-02-15 02:00:00,7915.0,0.0,3700.0,1213.0,0.0,0.0,0.0
2025-02-15 03:00:00,7914.0,0.0,3692.0,1398.0,0.0,0.0,0.0
2025-02-15 04:00:00,7908.0,0.0,3825.0,1517.0,0.0,0.0,0.0
2025-02-15 05:00:00,7912.0,0.0,3951.0,1493.0,0.0,0.0,0.0
2025-02-15 06:00:00,7920.0,0.0,4560.0,1822.0,0.0,0.0,0.0
2025-02-15 07:00:00,7921.0,0.0,5152.0,2054.0,1.0,0.0,0.0
2025-02-15 08:00:00,7921.0,0.0,5434.0,2383.0,10.0,0.0,0.0
2025-02-15 09:00:00,7917.0,0.0,5487.0,2351.0,20.0,0.0,0.0
2025-02-15 10:00:00,7910.0,0.0,5141.0,2130.0,24.0,0.0,0.0
2025-02-15 11:00:00,7900.0,0.0,4887.0,1807.0,26.0,0.0,0.0
2025-02-15 12:00:00,7900.0,0.0,4781.0,1501.0,27.0,0.0,0.0
2025-02-15 13:00:00,7901.0,0.0,4698.0,1221.0,24.0,0.0,0.0
2025-02-15 14:00:00,7904.0,5856.0,4935.0,1049.0,18.0,36.0,0.0
2025-02-15 15:00:00,7902.0,5943.0,5164.0,982.0,17.0,55.0,0.0
2025-02-15 16:00:00,7897.0,0.0,4987.0,925.0,8.0,68.0,0.0
